category,store_name,original_price,discount_percent,price,comment_count,rating,name,sold,link,
Điện,Linh Kiện 024,259.000 ₫,-12%,227920,-63,5,Công tơ điện tử PZEM-061 80VAC-260VAC 100A,167 Đã bán,https://www.lazada.vn/products/pdp-i1240982837.html,
Phụ kiện điện thoại & máy tính bảng,SUDIRO-A,140.000 ₫,-46%,75600,-2,5,【Hàng tồn kho đã sẵn sàng】♥Sản phẩm gốc + cá tuyết♥Hộp lưu trữ kỹ thuật số đa chức năng đồ sạc di động Bộ năm trong một đầu nối 60W sạc nhanh cáp dữ liệu nhiều đầu,5 Đã bán,https://www.lazada.vn/products/pdp-i2367877557.html,
Điện,Global Merch Park,791.000 ₫,-23%,609070,-7,4.7,ZOYI ZT-102L Vạn Năng Kỹ Thuật Số Nhỏ Gọn Độ Chính Xác Cao Phạm Vi Tự Động Điện Cảm Đồng Hồ Đo Vạn Năng Cho Điện DIY Dự Án 1000V AC/750V DC,,https://www.lazada.vn/products/pdp-i2722610338.html,
Phụ kiện Máy tính,32Sgvgtskhv,800.000 ₫,-32%,544000,,,32sgvgtskhv RGB Bàn phím bluetooth không dây sạc lại được iOS Android Windows đèn nền LED BT nga cho iPad chơi Game bàn phím,,https://www.lazada.vn/products/pdp-i2739489782.html,
Phụ kiện Máy tính,JonesMayer,837.000 ₫,-43%,477090,,,NEW 2 Keys 2.4G Mini Bluetooth Keyboard with RGB Light Hot-Swappable Copy Paste Wireless Macropad Gaming Keypad,,https://www.lazada.vn/products/pdp-i3228711331.html,
Phụ kiện Máy tính,xuanfan,132.000 ₫,-50%,66000,,,Steelseries QCK Chuột Pad Siêu dày 450x400 6mm Pad Nâng cấp Smooth Gaming Bảng Mat Fps Esports Tuỳ chỉnh Pc Gaming Phụ kiện,,https://www.lazada.vn/products/pdp-i2801703159.html,
Phụ kiện Máy tính,HAWEEL.Achoice-VN,15.000 ₫,-33%,10050,-2659,4.9,"Thảm bàn PU Mouse Pad hai mặt, Kích thước: 60 x 30cm",8.7K Đã bán,https://www.lazada.vn/products/pdp-i2518438457.html,
Phụ kiện Máy tính,xDnUIM.Selection,49.000 ₫,-29%,34790,-6240,5,"Ổ cắm điện đa chức năng , gồm 6 đầu chuyển , tiện lợi , dễ di chuyển",17.8K Đã bán,https://www.lazada.vn/products/pdp-i2534662796.html,
Phụ kiện điện thoại & máy tính bảng,N6hHwUSJ,100.000 ₫,-45%,55000,-2,5,[SS] SẠC DỰ PHÒNG CAO CẤP MÀN HÌNH GƯƠNG - 2 CỔNG SẠC NHANH + ĐÈN LED SIÊU SÁNG ( (tuandeptrai241091),,https://www.lazada.vn/products/pdp-i3167891081.html,
Phụ kiện Máy tính,ketnOAMT,245.000 ₫,-47%,129850,,,JIAYOU MIX SE bàn phím chuột ăn gà 5 miếng bộ đa chức năng điện thoại di động trò chơi chuyển đổi,,https://www.lazada.vn/products/pdp-i3182281882.html,
Phụ kiện Máy tính,Ruby Luxury,115.500 ₫,-15%,98175,-15,4.9,Thảm Da Trải Bàn Làm Việc 2 Mặt 90x45cm nhiều màu sắc,53 Đã bán,https://www.lazada.vn/products/pdp-i1878450614.html,
Phụ kiện Máy tính,VI TÍNH NAM TRUNG HẢI,190.000 ₫,-37%,119700,-5,5,Bàn phím máy tính gaming giả cơ PANTSAN PK100 có dây nút tròn Led 7 màu cực đẹp-Trắng,21 Đã bán,https://www.lazada.vn/products/pdp-i2238974744.html,
Phụ kiện điện thoại & máy tính bảng,SẢN PHẨM ĐIỆN,,,,,,Thành lý sạc dự phòng có màn hình hiển thị phần trăm pin,,https://www.lazada.vn/products/pdp-i2273020626.html,
Dụng cụ cầm tay & phụ kiện,Ruby Luxury,,,,-4,3.8,Bộ 1 Đồng hồ đo vạn năng Excel DT9205A Thích hợp cho thợ điện tử hay học sinh sinh viên học tập,16 Đã bán,https://www.lazada.vn/products/pdp-i2893237523.html,
Phụ kiện Máy tính,Kho sỉ phụ kiện1,130.000 ₫,-12%,114400,,,Bàn phím máy tính chống nước Q9 gaming bản full 104 phím,,https://www.lazada.vn/products/pdp-i2730848861.html,
Phụ kiện điện thoại & máy tính bảng,Shop gia dụng khuyến mãi,299.000 ₫,-43%,170430,-1,5,"Sạc dự phòng di động, dung lượng lớn đi kèm 4 dây để sạc mọi mẫu điện thoại di động(TH)",,https://www.lazada.vn/products/pdp-i3050259862.html,
Điện,Auto Tour,80.000 ₫,-48%,41600,,,Ổ Điện Thông Minh Chữ T Kèm Đèn Ngủ Và Sạc USB Tiện Dụng - PHÍCH CẮM 3 CHẤU - Màu sắc ngẫu nhiên,,https://www.lazada.vn/products/pdp-i2963467892.html,
Đèn,,366.000 ₫,-46%,197640,,,"Đèn Bàn Học Tập Điện Tử Chống Ánh Sáng Xanh, Đèn Ngủ Phòng Ngủ, Đèn Bàn Học, Đèn Đọc Sách Cho Trẻ Em, Đèn Bàn Học Tập",24 Đã bán,https://www.lazada.vn/products/pdp-i3228942197.html,
Phụ kiện điện thoại & máy tính bảng,,284.000 ₫,-40%,170400,,,Bảng Ổ Cắm Điện Mini Di Động USB Bộ Chuyển Đổi Điện Đa Chức Năng Bảng Dây Cho Gia Đình Bảng Dây Có Nguồn Cung Cấp Sạc,54 Đã bán,https://www.lazada.vn/products/pdp-i2997549091.html,
Đèn,Feimefeiyou,216.232 ₫,-49%,110278,-9,4.3,table lamp led light for room study lamp 3 colors in 1 rechargeable desk lamp with USB wire touch ON/OFF stepless dimming reading light for dormitory bedroom,42 Đã bán,https://www.lazada.vn/products/pdp-i1565216564.html,
Điện,Golden stars,162.800 ₫,-49%,83028,-55,4.9,"Ổ power plug smart 5 plugs, 2 ports USB charger, 9 universal socket wire long 1.8 meters-drive electric multi-purpose have switch, intelligent electric, power plug anti-shock, plug multi-purpose，Use for up to 2,000 ,W",69 Đã bán,https://www.lazada.vn/products/pdp-i2030367492.html,
Đèn,Vimite,500.000 ₫,-50%,250000,,,Vimite 1200mAh ánh sáng ba màu LED đèn đêm nhỏ 350W màn hình chống chớp ánh sáng nhẹ USB sạc không khí đèn bàn bàn bàn phòng ngủ phòng ngủ đèn học tập đèn đầu giường,,https://www.lazada.vn/products/pdp-i2765094391.html,
Phụ kiện điện thoại & máy tính bảng,Q-TechLand -Shop phụ kiện,289.000 ₫,-45%,158950,-24,4.8,"[Bảo Hành 12 Tháng] Sạc Dự Phòng kèm cáp 4 trong 1, 10000mAh, sạc nhanh 2.1A, 4 cáp sạc trong 1 (USB/microUSB, Lightning/Type-C), cục sạc dự phòng gọn nhẹ dung lượng lớn, đa chức năng kèm đèn pin",119 Đã bán,https://www.lazada.vn/products/pdp-i1907449930.html,
Phụ kiện Máy tính,Phụ Kiện Công Nghệ_85,660.000 ₫,-44%,369600,,,"Bàn Phím Mini K61 LED RGB 10 Chế Độ Rainbow Cực Đẹp, Phím Bấm Êm, Thiết Kế Nhỏ Gọn, Dùng Cho Máy Tính, Laptop,PC -DC4746",,https://www.lazada.vn/products/pdp-i2941771137.html,
Phụ kiện Máy tính,BOSSGEAR,550.000 ₫,-9%,500500,,,"Bàn Phím Cơ Không Dây K68, Bluetooth / 2.4Ghz, Dùng Pin, Hot Swap",,https://www.lazada.vn/products/pdp-i2407356236.html,
Phụ kiện Máy tính,TCKB,1.990.000 ₫,-35%,1293500,,,"Bàn phím cơ không dây Monka K100 Full size | 3 mode, RGB, Hotswap, Gasket mount, Núm xoay",,https://www.lazada.vn/products/pdp-i3085570261.html,
Phụ kiện Máy tính,XSmart Store,2.000.000 ₫,-40%,1200000,-2,5,Bàn Phím Cơ Bluetooth Không Dây Cao Cấp Attack Shark X85PRO Có Màn Hình Tùy Chỉnh Qua App LED RGB Hotswap 5 Pin Mạch Xuôi,8 Đã bán,https://www.lazada.vn/products/pdp-i2702600483.html,
Smartphones,Samsung Store,4.490.000 ₫,-20%,3592000,-120,4.9,Điện Thoại Samsung Galaxy A06 5G 6GB/128GB,620 Đã bán,https://www.lazada.vn/products/pdp-i3059799002.html,
Phụ kiện Máy tính,E-Dra Authentic Store,,,,-1,5,Bàn phím cơ không dây Bluetooth E-DRA EK361W V2 Black - Bluetooth 5.0 - Led RGB - Switch huano - Pin 2000mhA,,https://www.lazada.vn/products/pdp-i1948126846.html,
Phụ kiện Máy tính,FL-Esports Authentic Store,,,,,,Bàn phím cơ có dây FLEsport CMK87SA Polar Night Black RGB - Hotswap - Led RGB - Kết nối USB - Kailh Box switch - Hàng chính hãng,,https://www.lazada.vn/products/pdp-i1966088403.html,
Máy tính bảng,SAMSUNG Flagship Store,,,,,,"[SĂN SALE GIỮ CHUỖI 4.11] Máy tính bảng Galaxy Tab A11 Wifi (4-64GB), Màn hình nhỏ gọn 8.7"", Tần số quét 90Hz, Tính năng giải toán tự động",,https://www.lazada.vn/products/pdp-i3202180720.html,
Đèn,HOME MI Lighting Shop,158.280 ₫,-50%,79140,-2,1.5,Đèn Bàn MI Gia Đình Đèn Led Cho Phòng Đèn Học Lampu Meja Belajar Đèn Bàn Sạc 3 Màu Trong 1 Có Dây USB Cảm Ứng Bật/Tắt Đèn Đọc Sách Mờ Vô Cấp Cho Phòng Ngủ Ký Túc Xá,,https://www.lazada.vn/products/pdp-i2074145038.html,
Điện,GlobalLifestyle,1.137.000 ₫,-23%,875490,-1,5,ANENG 623 Đồng Hồ Vạn Năng Thông Minh Có Pin Lithium Có Thể Sạc Lại Vôn Kế Ô Tô Màn Hình Kỹ Thuật Số 20000 Đếm Công Cụ Đo Dòng Điện Áp AC/DC,,https://www.lazada.vn/products/pdp-i2870318131.html,
Phụ kiện Máy tính,ewjilfzkgj,315.393 ₫,-15%,268084,,,"Máy Bàn phím không dây mini Bluetooth 9, có đèn nền 2.4G, Remote chuột bay thoại Bluetooth 7, dùng cho Andro tivi box PC",,https://www.lazada.vn/products/pdp-i2718547318.html,
Điện,caichuitan,532.640 ₫,-44%,298278,,,"[caichuitan] USB Power Strip, đa lỗ và đa cổng cắm, ký túc xá sinh viên nhà màu hồng dễ thương ổ cắm với cáp Power Strip Power chuyển đổi",,https://www.lazada.vn/products/pdp-i3208615818.html,
Điện,esyi Shop,799.650 ₫,-33%,535765,,,Ổ Cắm Điện Thông Minh Đa Năng Tích Hợp 2 và 3 Cổng Sạc USB Tiện Dụng Dây Dài 90cm và 110cm Miễn Phí Vận Chuyển Hàng Mới Khuyến Mãi Bảo Hành Chính Hãng Tiện Lợi Dễ Dàng Sử Dụng Phù Hợp Với Mọi Thiết Bị Điện Tử Tại Nhà Văn Phòng Ổ Cắm Chất Lượng Cao An Toàn,,https://www.lazada.vn/products/pdp-i3177953146.html,
Điện,Yci Store,799.650 ₫,-33%,535765,,,Ổ Cắm Điện Thông Minh Đa Năng Tích Hợp 2 và 3 Cổng Sạc USB Tiện Dụng Dây Dài 90cm và 110cm Miễn Phí Vận Chuyển Hàng Mới Khuyến Mãi Bảo Hành Chính Hãng Sản Phẩm Chất Lượng Cao Tiện Lợi Cho Gia Đình Văn Phòng Sử Dụng Hàng Ngày,,https://www.lazada.vn/products/pdp-i3187398481.html,
Phụ kiện Máy tính,IngemarEvangelineaXwCk,999.999 ₫,-25%,749999,,,"Bàn phím 3 chế độ 812, 2000mAh, bàn phím RGB, không dây 2.4G, Bluetooth, có dây cho điện thoại và laptop",,https://www.lazada.vn/products/pdp-i3168743326.html,
Phụ kiện Máy tính,YUNUO,837.000 ₫,-44%,468720,,,NEW 2 Keys 2.4G Mini Bluetooth Keyboard with RGB Light Hot-Swappable Copy Paste Wireless Macropad Gaming Keypad,,https://www.lazada.vn/products/pdp-i3236254188.html,
Phụ kiện Máy tính,1994's STORES,1.390.000 ₫,-46%,750600,-2,1,(CÓ SẴN) Bàn Phím Cơ Không Dây Royal Kludge RK987 Version 4 Wireless 2.4G + Bluetooth 5.1 + Có dây Type C + Hotswap,,https://www.lazada.vn/products/pdp-i1412217393.html,
Máy tính bảng,SAMSUNG Flagship Store,,,,,,"[SĂN SALE GIỮ CHUỖI 4.11] Máy tính bảng Galaxy Tab S11 Wifi, Galaxy AI, S Pen thế hệ mới, Màn hình lớn 11""",26 Đã bán,https://www.lazada.vn/products/pdp-i3187224669.html,
Phụ kiện Máy tính,BẢO HÂN TREASURES COMPUTER,,,,,,Bàn phím vi tính Keychron L1-M3 L1 Swappable RGB Backlight Brown Switch Knob Version - Black - Hàng Chính Hãng,,https://www.lazada.vn/products/pdp-i2924775038.html,
Điện,TAO Hard Tools,231.000 ₫,-6%,217140,-2,5,"Độ Chính Xác Cao Nguồn Điện Máy Đo Tần Số Điện Năng Lượng Máy Hiển Thị Kỹ Thuật Số, Điện Máy Đo 220V 100A Điện Đa Năng Dụng Cụ",604 Đã bán,https://www.lazada.vn/products/pdp-i2524241934.html,
Điện,TB supermarket store,,,,,,Ổ Cắm USB Đa Chức Năng Di Động Cho Gia Đình Ổ Cắm Điện Đa Cổng Ổ Cắm Chuyển Đổi Nhanh Ổ Cắm Điện Di Động Ổ Cắm Điện Để Bàn,3.0K Đã bán,https://www.lazada.vn/products/pdp-i2794347515.html,
Phụ kiện Máy tính,Global Merch Park,250.000 ₫,-50%,125000,-90,5,XXL Rừng Cây Miếng Lót Chuột Đen Game Thủ Máy Tính Để Bàn Thảm Chất Liệu Cao Su Cho Máy Tính Văn Phòng Laptop Bàn Phím Thẩm Mỹ Thảm Chơi Game,25 Đã bán,https://www.lazada.vn/products/pdp-i2633186399.html,
Phụ kiện Máy tính,Global Merch Park,595.000 ₫,-42%,345100,-27,5,XXL RGB Đèn Nền Miếng Lót Chuột SteelSeries Lấy Cảm Hứng Từ Laptop Chơi Game Thảm Bàn Phím Game Thủ Cô Gái Để Bàn Cao Su CS:GO Esports Mousepad,512 Đã bán,https://www.lazada.vn/products/pdp-i2725947754.html,
Phụ kiện điện thoại & máy tính bảng,BEN BEN TPHCM,1.074.000 ₫,-93%,75180,-73,4.8,"[MIỄN SHIP TOÀN QUỐC] SẠC DỰ PHÒNG CAO CẤP DUNG LƯỢNG 30000MAH - PIN DỰ PHÒNG MÀN HÌNH GƯƠNG BÓNG GIÁ RẺ 2 CỔNG SẠC, TẶNG KÈM CÁP SẠC - PIN SẠC DỰ PHÒNG THÔNG MNIH",100 Đã bán,https://www.lazada.vn/products/pdp-i2377899078.html,
Điện,Cosette,58.000 ₫,-33%,38860,-54,4.8,Ổ Cắm Điện Thông Minh Đa Năng Cổng Sạc USB Tiện Dụng,205 Đã bán,https://www.lazada.vn/products/pdp-i2279881737.html,
Dụng cụ nhà bếp,CleverOfficial Store,136.000 ₫,-42%,78880,-7,5,⚡Miễn Phí Vận Chuyển⚡Cân Tiểu Ly Điện Tử Dùng Pha Chế 3Kg/0.1g (Tặng Kèm Khay Trong Suốt I2000),209 Đã bán,https://www.lazada.vn/products/pdp-i2439073989.html,
Phụ kiện Máy tính,Vietstore24h,200.000 ₫,-46%,108000,-42,4.9,Bàn phím máy tính gaming giả cơ PANTSAN PK100 có dây nút tròn Led 7 màu cực đẹp,177 Đã bán,https://www.lazada.vn/products/pdp-i2033661177.html,
Phụ kiện Máy tính,VI TÍNH NAM TRUNG HẢI,150.000 ₫,-25%,112500,-32,4.6,Bàn phím G21 LED giả cơ game chuyên dụng - TRẮNG,122 Đã bán,https://www.lazada.vn/products/pdp-i1495570962.html,
Phụ kiện Máy tính,VI TÍNH NAM TRUNG HẢI,159.000 ₫,-25%,119250,-64,4.5,Bàn phím máy tính gaming giả cơ PANTSAN PK100 có dây nút tròn Led 7 màu cực đẹp - NTH,277 Đã bán,https://www.lazada.vn/products/pdp-i1941722220.html,
Phụ kiện điện thoại & máy tính bảng,Store Houseware,198.000 ₫,-56%,87120,-17,4.9,5 Trong 1 60W Nhanh Chóng Sạc đa năng Cáp dữ liệu Điện Thoại Di Động Giá để điện thoại Lưu Trữ Hộp Với Lấy Thẻ Pin,83 Đã bán,https://www.lazada.vn/products/pdp-i2738301521.html,
Phụ kiện Máy tính,LINH KIỆN 1984,119.000 ₫,-34%,78540,-55,4.7,[HCM]Bàn phím Q17 giả cơ game chuyên dụng,166 Đã bán,https://www.lazada.vn/products/pdp-i248297274.html,
Phụ kiện Máy tính,Sidotech Official,479.000 ₫,-35%,311350,-73,5,Bàn phím máy tính giả cơ SIDOTECH INK9 Gundam có dây gaming TKL 87 key silent chống ồn type C chống nước đèn led RGB rực rỡ gõ phím nhanh decor kết nối type c cho PC laptop ipad macbook - Hàng chính hãng,152 Đã bán,https://www.lazada.vn/products/pdp-i2495790285.html,
Phụ kiện điện thoại & máy tính bảng,ShopAnZ,,,,-1,5,4 Loại Giao Diện Sạc + 1 Cáp Sạc + 1 Hộp Bảo Quản Pin Nhận Thẻ Có Thể Được Sử Dụng Làm Điện Thoại Di Động Máy Tính Bảng,7 Đã bán,https://www.lazada.vn/products/pdp-i2911805072.html,
Điện,smart world,240.000 ₫,-27%,175200,-17,4.5,Thiết bị đo công suất 100A công tơ điện tử,89 Đã bán,https://www.lazada.vn/products/pdp-i815122336.html,
Điện,ForesightOfficialStore,87.900 ₫,-40%,52740,-17,4.5,"Ổ cắm điện thông minh 5 phích cắm, 2 cổng sạc USB, 9 ổ cắm đa năng dây dài 1,8 mét điện đa năng có công tắc",44 Đã bán,https://www.lazada.vn/products/pdp-i2638967012.html,
Điện,Tienminhlighting0601,270.000 ₫,-11%,240300,-16,4.9,"HÀNG LOẠI TỐT - Ổ Cắm Điện Đa Năng 2 Tầng/3 Tầng/4 Tầng Chịu Tải 2500W),  3 cổng sạc USB",46 Đã bán,https://www.lazada.vn/products/pdp-i2420262013.html,
Điện,Gia Dụng Marrre,105.000 ₫,-41%,61950,-26,4.9,2500W Ổ Cắm Điện Đa Năng 6 Cổng Tích Hợp Sạc USB 2 Cáp USB 3 Và 5M Dây Cáp Dày Chất Có Chốt An Toàn Tiện Dụng OD01,82 Đã bán,https://www.lazada.vn/products/pdp-i2747027575.html,
Dụng cụ đo lường,KIPRUN,301.000 ₫,-46%,162540,-170,4.7,"Ampe Kế AC/DC Đồng Hồ Đo Điện Áp Ohm Multimetro Có Cặp Nhiệt Điện, Đèn Nền LCD AN8205C-INTL",224 Đã bán,https://www.lazada.vn/products/pdp-i834942011.html,
Trường học & văn phòng,MaxgePC Vietnam,77.206 ₫,-44%,43235,,,MaxgePC 12 chữ số điện kép chức năng Tiêu chuẩn điện tử máy tính cầm tay cho văn phòng hàng ngày và cơ bản,,https://www.lazada.vn/products/pdp-i3058742050.html,
Điện,TB supermarket store,236.000 ₫,-12%,207680,,,Máy Đo Dòng Điện Usb Có Độ Chính Xác Cao Kỹ Thuật Số Zhisheng Máy Dò Sạc Điện Thoại Di Động Với Màn Hình Kỹ Thuật Số,6 Đã bán,https://www.lazada.vn/products/pdp-i2747300339.html,
Điện,TB supermarket store,192.000 ₫,-24%,145920,,,Ổ Cắm Điện Đa Năng USB Dây Kéo Cho Phòng Học Sinh Phòng Ký Túc Xá Đèn Bàn Đồ Dùng Học Tập Phụ Kiện Ổ Cắm,,https://www.lazada.vn/products/pdp-i2995235292.html,
Điện,ATOTO,81.667 ₫,-40%,49000,-3,5,"Ổ Cắm Điện Power Strip Đa Năng Thông Minh-Ổ cắm điện thông minh kèm cổng sạc 2 USB，5 plugs, 9 universal socket",13 Đã bán,https://www.lazada.vn/products/pdp-i2606986684.html,
Điện,,,,,,,Ổ Cắm Điện USB Đa Chức Năng Cho Văn Phòng Và Gia Đình Bảng Dây Kéo Bảng Dây Có Dây Chuyển Đổi Đa Năng Thiết Bị Điện Tử,234 Đã bán,https://www.lazada.vn/products/pdp-i2997323739.html,
Phụ kiện Máy tính,Linhkienstore.vn,500.000 ₫,-28%,360000,,,"Bàn Phím Có Dây AULA F3061 - Bàn Phím Chơi Game 64 Phím Có RGB, Giao Diện USB Và Chuột S50",,https://www.lazada.vn/products/pdp-i3173787385.html,
Phụ kiện Máy tính,Tứ Gia company,,,,,,Bàn Phím Rapoo V55 Led Gaming USB- Hàng chính hãng,,https://www.lazada.vn/products/pdp-i1357763177.html,
Phụ kiện Máy tính,jiang jiu,823.000 ₫,-44%,460880,,,NEW 2 Keys 2.4G Mini Bluetooth Keyboard with RGB Light Hot-Swappable Copy Paste Wireless Macropad Gaming Keypad,,https://www.lazada.vn/products/pdp-i3233793792.html,
Phụ kiện Máy tính,THE BABU STORE,,,,,,"Bàn Phím Cơ Không Dây Riccks RS8 3 Mode | Mạch Xuôi | Led RGB+Led viền | Full Foam,Full Mod | QMK-VIA",,https://www.lazada.vn/products/pdp-i3180555986.html,
Phụ kiện điện thoại & máy tính bảng,Baseus OfficialMall,1.098.000 ₫,-53%,516060,-1475,4.9,"Sạc dự phòng Baseus Qpow2 10000mAh/20000mAh - Công suất 22,5W PD Sạc nhanh (Kèm cáp Type C và Iphone dài 30cm)",4.4K Đã bán,https://www.lazada.vn/products/pdp-i2478263596.html,
Phụ kiện Máy tính,FL-Esports Authentic Store,2.899.000 ₫,-16%,2435160,,,Bàn phím cơ chơi game có dây FLEsport GP108CP Aqua Green RGB - Hotswap - Led RGB - Kết nối USB - Kailh Box switch - Hàng chính hãng,,https://www.lazada.vn/products/pdp-i2193039648.html,
Điện,GlobalWonderShop,235.000 ₫,-42%,136300,-5,5,"Ổ Cắm Thông Minh Đa Năng, Dây Dài, Tích Hợp Cổng USB, Công Suất Cao, Dùng Trong Gia Đình, Có Nhiều Lỗ Cắm, Hàng Có Sẵn Tại Việt Nam",80 Đã bán,https://www.lazada.vn/products/pdp-i2953180662.html,
Điện,SaveMoneyEverydays,356.235 ₫,-49%,181679,,,"SME USB Power Strip, đa lỗ và đa cổng cắm, ký túc xá sinh viên nhà màu hồng dễ thương ổ cắm với cáp Power Strip Power chuyển đổi",,https://www.lazada.vn/products/pdp-i3178698249.html,
Điện,,,,,,,Thiết Bị Đo Điện Đa Năng Điện Áp Điện Dung Điện Trường Đo Lường Điện Tử Độ Chính Xác Cao Dụng Cụ Điện Tử Kỹ Thuật Số,,https://www.lazada.vn/products/pdp-i3129931685.html,
